Dictionary,Ruleset,K
all_dict/names.dic,../../rules/cap/day_Word.rule,1.882969009454498e-10
all_dict/names.dic,../../rules/cap/day_Word_dd.rule,1.2153709061024486e-11
all_dict/names.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/names.dic,../../rules/cap/day_Word_year.rule,3.3036881099732255e-12
all_dict/names.dic,../../rules/cap/dd_Word.rule,1.0613098053288987e-10
all_dict/names.dic,../../rules/cap/ddd_Word.rule,1.2205062761282335e-11
all_dict/names.dic,../../rules/cap/dddd_Word.rule,1.2045866290483e-11
all_dict/names.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/names.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/names.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/names.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/names.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/names.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/names.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/names.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/names.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/names.dic,../../rules/cap/Word_2sc_dd.rule,1.5161568647555695e-12
all_dict/names.dic,../../rules/cap/Word_day_dd_mon.rule,1.9262215510548778e-12
all_dict/names.dic,../../rules/cap/Word_day_mon.rule,1.0409489457542435e-09
all_dict/names.dic,../../rules/cap/Word_day_mon_dd.rule,7.017476672514759e-12
all_dict/names.dic,../../rules/cap/Word_day_mon_sc.rule,1.4846460106519366e-12
all_dict/names.dic,../../rules/cap/Word_day_mon_year.rule,5.135370025784994e-12
all_dict/names.dic,../../rules/cap/Word_dd.rule,3.030039494214006e-09
all_dict/names.dic,../../rules/cap/Word_dd_2sc.rule,1.5161568647555695e-12
all_dict/names.dic,../../rules/cap/Word_dd_age.rule,3.0350235719861267e-11
all_dict/names.dic,../../rules/cap/Word_dd_age_sc.rule,7.903707218713871e-14
all_dict/names.dic,../../rules/cap/Word_dd_sc.rule,7.580784323777848e-12
all_dict/names.dic,../../rules/cap/Word_ddd.rule,3.640292632278123e-10
all_dict/names.dic,../../rules/cap/Word_ddd_sc.rule,5.306549026644494e-13
all_dict/names.dic,../../rules/cap/Word_dddd.rule,1.3271679115637878e-10
all_dict/names.dic,../../rules/cap/Word_mon_dd.rule,1.4695058843015522e-10
all_dict/names.dic,../../rules/cap/Word_mon_dd_sc.rule,6.803267982877556e-14
all_dict/names.dic,../../rules/cap/Word_pd.rule,3.316593141652809e-09
all_dict/names.dic,../../rules/cap/Word_sc_dd.rule,3.537699351096329e-12
all_dict/names.dic,../../rules/cap/Word_sc_year.rule,7.73871733052322e-12
all_dict/names.dic,../../rules/cap/Word_year.rule,5.159598438214338e-09
all_dict/names.dic,../../rules/cap/Word_year_mon.rule,8.844248377740822e-12
all_dict/names.dic,../../rules/cap/Word_year_sc.rule,2.6036805971853823e-12
all_dict/names.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/names.dic,../../rules/cap/year_Word.rule,3.143109808089431e-10
all_dict/names.dic,../../rules/cap/year_Word_sc.rule,0.0
all_dict/names_all.dic,../../rules/cap/1-0_sc_Word.rule,6.0554823183966455e-12
all_dict/names_all.dic,../../rules/cap/1-0_Word.rule,2.557835731290743e-09
all_dict/names_all.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/names_all.dic,../../rules/cap/d_Word.rule,2.131529776075619e-10
all_dict/names_all.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/names_all.dic,../../rules/cap/day_dd_Word.rule,2.5268941700251292e-11
all_dict/names_all.dic,../../rules/cap/day_mon_dd_Word.rule,2.159308994491236e-12
all_dict/names_all.dic,../../rules/cap/day_Word.rule,2.922258563974639e-10
all_dict/names_all.dic,../../rules/cap/day_Word_dd.rule,1.1173341568138326e-11
all_dict/names_all.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/names_all.dic,../../rules/cap/day_Word_year.rule,2.1253093584411572e-12
all_dict/names_all.dic,../../rules/cap/dd_Word.rule,1.4654267210519882e-10
all_dict/names_all.dic,../../rules/cap/ddd_Word.rule,1.1989854990425358e-11
all_dict/names_all.dic,../../rules/cap/dddd_Word.rule,1.0231342925162971e-11
all_dict/names_all.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/names_all.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/names_all.dic,../../rules/cap/Word_2sc_dd.rule,7.612606343127211e-13
all_dict/names_all.dic,../../rules/cap/Word_day_dd_mon.rule,1.607652749450048e-12
all_dict/names_all.dic,../../rules/cap/Word_day_mon.rule,9.782290429171981e-10
all_dict/names_all.dic,../../rules/cap/Word_day_mon_dd.rule,5.456632188781907e-12
all_dict/names_all.dic,../../rules/cap/Word_day_mon_sc.rule,1.1714042534388395e-12
all_dict/names_all.dic,../../rules/cap/Word_day_mon_year.rule,3.681472798732756e-12
all_dict/names_all.dic,../../rules/cap/Word_dd.rule,3.796787413634696e-09
all_dict/names_all.dic,../../rules/cap/Word_dd_2sc.rule,7.612606343127211e-13
all_dict/names_all.dic,../../rules/cap/Word_dd_age.rule,2.7144145941981744e-11
all_dict/names_all.dic,../../rules/cap/Word_dd_age_sc.rule,3.9684423891786175e-14
all_dict/names_all.dic,../../rules/cap/Word_dd_sc.rule,6.47071539165813e-12
all_dict/names_all.dic,../../rules/cap/Word_ddd.rule,3.4983732449841094e-10
all_dict/names_all.dic,../../rules/cap/Word_ddd_sc.rule,4.1869334887199663e-13
all_dict/names_all.dic,../../rules/cap/Word_dddd.rule,1.2163041784731502e-10
all_dict/names_all.dic,../../rules/cap/Word_mon_dd.rule,1.2645710306140933e-10
all_dict/names_all.dic,../../rules/cap/Word_mon_dd_sc.rule,6.831826205370574e-14
all_dict/names_all.dic,../../rules/cap/Word_pd.rule,3.2560684630861018e-09
all_dict/names_all.dic,../../rules/cap/Word_sc_dd.rule,5.7728931435381356e-12
all_dict/names_all.dic,../../rules/cap/Word_sc_year.rule,7.216116429422669e-12
all_dict/names_all.dic,../../rules/cap/Word_year.rule,5.002946330192872e-09
all_dict/names_all.dic,../../rules/cap/Word_year_mon.rule,7.216116429422669e-12
all_dict/names_all.dic,../../rules/cap/Word_year_sc.rule,1.929831280909585e-12
all_dict/names_all.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/names_all.dic,../../rules/cap/year_Word.rule,2.7668896131750823e-10
all_dict/names_all.dic,../../rules/cap/year_Word_sc.rule,5.12386965402793e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/1-0_sc_Word.rule,7.848510212646111e-11
all_dict/rus_cities_kbchange.dic,../../rules/cap/1-0_Word.rule,1.4388935389851203e-10
all_dict/rus_cities_kbchange.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/d_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_dd_Word.rule,1.0211502534733113e-12
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_mon_dd_Word.rule,4.727500401878613e-14
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_Word_dd.rule,4.641592061242324e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/day_Word_year.rule,1.1197615089378369e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/dd_Word.rule,2.8777870779702407e-12
all_dict/rus_cities_kbchange.dic,../../rules/cap/ddd_Word.rule,2.8777870779702406e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/dddd_Word.rule,3.453344493564289e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_day_dd_mon.rule,3.458961847604799e-14
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_day_mon.rule,4.0026774705581284e-11
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_day_mon_dd.rule,1.4970417939282274e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_day_mon_year.rule,3.403834178244371e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_dd.rule,2.187118179257383e-10
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_dd_age.rule,7.715246857829063e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_dd_sc.rule,4.111124397100344e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_ddd.rule,1.2374484435272034e-11
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_ddd_sc.rule,8.222248794200688e-14
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_dddd.rule,4.05767977993804e-12
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_mon_dd.rule,3.0991553147371823e-12
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_pd.rule,1.354252742574231e-10
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_sc_year.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_year.rule,1.9701773072257802e-10
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_year_mon.rule,2.9976948728856675e-13
all_dict/rus_cities_kbchange.dic,../../rules/cap/Word_year_sc.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_cities_kbchange.dic,../../rules/cap/year_Word.rule,1.549577657368591e-11
all_dict/rus_cities_kbchange.dic,../../rules/cap/year_Word_sc.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/1-0_sc_Word.rule,7.848510212646111e-11
all_dict/rus_cities_translit.dic,../../rules/cap/1-0_Word.rule,4.89223803254941e-10
all_dict/rus_cities_translit.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/d_Word.rule,8.633361233910722e-11
all_dict/rus_cities_translit.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/day_dd_Word.rule,3.1562826016447802e-12
all_dict/rus_cities_translit.dic,../../rules/cap/day_mon_dd_Word.rule,3.388041954679672e-13
all_dict/rus_cities_translit.dic,../../rules/cap/day_Word.rule,1.8566368244969297e-11
all_dict/rus_cities_translit.dic,../../rules/cap/day_Word_dd.rule,1.3924776183726972e-12
all_dict/rus_cities_translit.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/day_Word_year.rule,1.1197615089378369e-13
all_dict/rus_cities_translit.dic,../../rules/cap/dd_Word.rule,5.7555741559404814e-12
all_dict/rus_cities_translit.dic,../../rules/cap/ddd_Word.rule,1.4388935389851204e-12
all_dict/rus_cities_translit.dic,../../rules/cap/dddd_Word.rule,1.2374484435272035e-12
all_dict/rus_cities_translit.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/sc_Word_year_sc.rule,5.53420591917354e-13
all_dict/rus_cities_translit.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/Word_day_dd_mon.rule,1.5911224498982078e-13
all_dict/rus_cities_translit.dic,../../rules/cap/Word_day_mon.rule,1.304320761957735e-10
all_dict/rus_cities_translit.dic,../../rules/cap/Word_day_mon_dd.rule,6.303333869171483e-13
all_dict/rus_cities_translit.dic,../../rules/cap/Word_day_mon_sc.rule,2.300389350895476e-13
all_dict/rus_cities_translit.dic,../../rules/cap/Word_day_mon_year.rule,1.0211502534733113e-12
all_dict/rus_cities_translit.dic,../../rules/cap/Word_dd.rule,4.6044593247523853e-10
all_dict/rus_cities_translit.dic,../../rules/cap/Word_dd_2sc.rule,4.111124397100344e-13
all_dict/rus_cities_translit.dic,../../rules/cap/Word_dd_age.rule,4.1147983241755005e-12
all_dict/rus_cities_translit.dic,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/Word_dd_sc.rule,8.222248794200688e-13
all_dict/rus_cities_translit.dic,../../rules/cap/Word_ddd.rule,4.028901909158337e-11
all_dict/rus_cities_translit.dic,../../rules/cap/Word_ddd_sc.rule,8.222248794200688e-14
all_dict/rus_cities_translit.dic,../../rules/cap/Word_dddd.rule,1.66911650522274e-11
all_dict/rus_cities_translit.dic,../../rules/cap/Word_mon_dd.rule,1.793082717812227e-11
all_dict/rus_cities_translit.dic,../../rules/cap/Word_mon_dd_sc.rule,3.68947061278236e-14
all_dict/rus_cities_translit.dic,../../rules/cap/Word_pd.rule,3.7241950420791357e-10
all_dict/rus_cities_translit.dic,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/Word_sc_year.rule,1.199077949154267e-12
all_dict/rus_cities_translit.dic,../../rules/cap/Word_year.rule,6.574636631978165e-10
all_dict/rus_cities_translit.dic,../../rules/cap/Word_year_mon.rule,8.993084618657002e-13
all_dict/rus_cities_translit.dic,../../rules/cap/Word_year_sc.rule,5.379041267234095e-13
all_dict/rus_cities_translit.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_cities_translit.dic,../../rules/cap/year_Word.rule,3.099155314737182e-11
all_dict/rus_cities_translit.dic,../../rules/cap/year_Word_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/1-0_Word.rule,2.48813470761307e-08
all_dict/rus_months_en.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/d_Word.rule,4.97626941522614e-08
all_dict/rus_months_en.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/day_dd_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/day_mon_dd_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/day_Word.rule,4.8157445953801356e-08
all_dict/rus_months_en.dic,../../rules/cap/day_Word_dd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/day_Word_year.rule,9.681458006276537e-11
all_dict/rus_months_en.dic,../../rules/cap/dd_Word.rule,1.492880824567842e-08
all_dict/rus_months_en.dic,../../rules/cap/ddd_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/dddd_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_day_dd_mon.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_day_mon.rule,2.3866999593410744e-09
all_dict/rus_months_en.dic,../../rules/cap/Word_day_mon_dd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_day_mon_year.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_dd.rule,4.97626941522614e-09
all_dict/rus_months_en.dic,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_dd_age.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_dd_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_ddd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_dddd.rule,1.7416942953291491e-10
all_dict/rus_months_en.dic,../../rules/cap/Word_mon_dd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_pd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_sc_year.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_year.rule,1.3397648425608839e-08
all_dict/rus_months_en.dic,../../rules/cap/Word_year_mon.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/Word_year_sc.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/year_Word.rule,0.0
all_dict/rus_months_en.dic,../../rules/cap/year_Word_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/1-0_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/d_Word.rule,1.594958145905814e-08
all_dict/rus_months_translit.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/day_dd_Word.rule,1.029005255423106e-10
all_dict/rus_months_translit.dic,../../rules/cap/day_mon_dd_Word.rule,4.36687697378659e-12
all_dict/rus_months_translit.dic,../../rules/cap/day_Word.rule,2.058010510846212e-08
all_dict/rus_months_translit.dic,../../rules/cap/day_Word_dd.rule,1.029005255423106e-10
all_dict/rus_months_translit.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/day_Word_year.rule,1.5515157061340606e-10
all_dict/rus_months_translit.dic,../../rules/cap/dd_Word.rule,6.379832583623257e-09
all_dict/rus_months_translit.dic,../../rules/cap/ddd_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/dddd_Word.rule,3.189916291811628e-11
all_dict/rus_months_translit.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_day_dd_mon.rule,3.834126171075781e-12
all_dict/rus_months_translit.dic,../../rules/cap/Word_day_mon.rule,7.649679356862419e-10
all_dict/rus_months_translit.dic,../../rules/cap/Word_day_mon_dd.rule,4.36687697378659e-12
all_dict/rus_months_translit.dic,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_day_mon_year.rule,8.57504379519255e-12
all_dict/rus_months_translit.dic,../../rules/cap/Word_dd.rule,6.379832583623257e-09
all_dict/rus_months_translit.dic,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_dd_age.rule,1.4253424002732924e-10
all_dict/rus_months_translit.dic,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_dd_sc.rule,2.278511637008306e-10
all_dict/rus_months_translit.dic,../../rules/cap/Word_ddd.rule,3.189916291811628e-10
all_dict/rus_months_translit.dic,../../rules/cap/Word_ddd_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_dddd.rule,1.4354623313152327e-10
all_dict/rus_months_translit.dic,../../rules/cap/Word_mon_dd.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_pd.rule,2.345526685155609e-09
all_dict/rus_months_translit.dic,../../rules/cap/Word_sc_dd.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_sc_year.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/Word_year.rule,8.588236170262076e-09
all_dict/rus_months_translit.dic,../../rules/cap/Word_year_mon.rule,1.6614147353185565e-10
all_dict/rus_months_translit.dic,../../rules/cap/Word_year_sc.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/year_sc_Word.rule,0.0
all_dict/rus_months_translit.dic,../../rules/cap/year_Word.rule,1.2268908814660108e-09
all_dict/rus_months_translit.dic,../../rules/cap/year_Word_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/1-0_sc_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/1-0_Word.rule,1.647625843819356e-09
all_dict/rus_names_kb_chage.dic,../../rules/cap/d_sc_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/d_Word.rule,3.295251687638712e-10
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_cc_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_dd_Word.rule,1.5236109953598344e-11
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_mon_dd_Word.rule,1.2931754697227815e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_Word.rule,3.188953246101979e-10
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_Word_dd.rule,8.149547184482836e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_Word_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/day_Word_year.rule,1.4958989502899471e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/dd_Word.rule,1.7574675667406465e-10
all_dict/rus_names_kb_chage.dic,../../rules/cap/ddd_Word.rule,8.787337833703232e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/dddd_Word.rule,6.480661652356133e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_dd_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_dddd_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_Word_d.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_Word_dd_mon_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_Word_dd_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_Word_mon_day_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_Word_year.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_Word_year_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/sc_year_Word.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_2sc_dd.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_day_dd_mon.rule,9.241713267735195e-13
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_day_mon.rule,7.138394942846451e-10
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_day_mon_dd.rule,2.466055546913211e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_day_mon_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_day_mon_year.rule,2.0078594512493945e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_dd.rule,3.525919305773422e-09
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_dd_2sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_dd_age.rule,1.8650515956251276e-11
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_dd_age_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_dd_sc.rule,3.138334940608297e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_ddd.rule,2.471438765729034e-10
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_ddd_sc.rule,1.5691674703041485e-13
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_dddd.rule,8.336986769725941e-11
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_mon_dd.rule,8.111388769572214e-11
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_mon_dd_sc.rule,0.0
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_pd.rule,2.6168175166542717e-09
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_sc_dd.rule,7.322781528086026e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_sc_year.rule,4.576738455053767e-12
all_dict/rus_names_kb_chage.dic,../../rules/cap/Word_year.rule,3.937403298563179e-09
